Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2014-08-21,1385.03,1385.18,1373.38,3459884121184.0,0.0
2014-08-20,1373.5,1381.02,1367.87,3431074753939.0,0.0
2014-08-19,1376.61,1376.61,1369.6,3438865964042.0,0.0
2014-08-18,1369.32,1369.32,1362.32,3420654632866.0,0.0
2014-08-15,1352.98,1368.51,1352.98,3379815742128.0,0.0
2014-08-14,1353.94,1357.64,1350.04,3382223998459.0,0.0
2014-08-13,1361.82,1361.82,1354.81,3401911603694.0,0.0
2014-08-12,1349.96,1356.5,1346.93,3372280228952.0,0.0
2014-08-11,1357.36,1358.16,1339.83,3390775261761.0,0.0
2014-08-08,1331.56,1333.85,1320.99,3326326109356.0,0.0
2014-08-07,1334.4,1349.7,1334.06,3333412486032.0,0.0
2014-08-06,1344.3,1358.48,1342.19,3358154201399.0,0.0
2014-08-05,1366.13,1368.29,1360.47,3412671233053.0,0.0
2014-08-04,1361.03,0.0,0.0,3399933008020.0,0.0
2014-08-01,1361.44,1383.55,1360.53,3400968105343.0,0.0
2014-07-31,1379.87,1400.36,1377.29,3446997787363.0,0.0
2014-07-30,1398.23,1402.96,1395.86,3492862466377.0,0.0
2014-07-29,1397.89,1404.72,1397.18,3492008336369.0,0.0
2014-07-28,1400.87,1408.2,1395.23,3499466319310.0,0.0
2014-07-25,1404.12,1408.57,1401.0,3507587086619.0,0.0
2014-07-24,1405.7,1407.55,1397.04,3511536277126.0,0.0
2014-07-23,1398.13,1401.91,1395.34,3492620800346.0,0.0
2014-07-22,1399.09,1399.09,1389.98,3495022043559.0,0.0
2014-07-21,1383.53,1389.92,1378.64,3456139230574.0,0.0
2014-07-18,1387.37,1388.82,1373.45,3465728710340.0,0.0
2014-07-17,1376.36,1390.88,1376.36,3438240002596.0,0.0
2014-07-16,1393.12,1393.12,1374.86,3480096899247.0,0.0
2014-07-15,1372.25,1386.03,1368.83,3427964448212.0,0.0
2014-07-14,1382.55,1383.04,1367.96,3453699841645.0,0.0
2014-07-11,1362.35,1366.53,1356.24,3403221784757.0,0.0
2014-07-10,1357.82,1379.09,1355.55,3391917211979.0,0.0
2014-07-09,1379.77,1385.43,1376.68,3446738706114.0,0.0
2014-07-08,1381.59,1399.88,1381.59,3451297223326.0,0.0
2014-07-07,1397.11,1404.68,1396.35,3490071677182.0,0.0
2014-07-04,1399.94,1409.17,1399.94,3497137540800.0,0.0
2014-07-03,1409.44,1409.44,1390.01,3520878798457.0,0.0
2014-07-02,1388.11,1390.02,1384.71,3467578088026.0,0.0
2014-07-01,1384.36,1384.36,1372.88,3458211221578.0,0.0
2014-06-30,1376.81,1384.13,1375.04,3372259635373.0,0.0
2014-06-27,1379.02,1379.02,1372.7,3377671858606.0,0.0
2014-06-26,1372.38,0.0,0.0,3361408122791.0,0.0
2014-06-25,1380.5,1393.82,1375.26,3381293457480.0,0.0
2014-06-24,1400.37,1400.56,1393.0,3429959869150.0,0.0
2014-06-23,1396.08,1399.17,1381.23,3419449876055.0,0.0
2014-06-19,1386.04,1391.52,1383.23,3394849783503.0,0.0
2014-06-18,1378.42,1389.61,1378.42,3376200954101.0,7896140624418.0
2014-06-17,1384.27,1390.09,1380.17,3390796550897.0,0.0
2014-06-16,1382.98,1392.16,1380.28,3387652411417.0,0.0
2014-06-13,1390.15,1397.39,1383.29,3405199120755.0,0.0
2014-06-12,1397.67,1402.66,1395.49,3423637636442.0,0.0
2014-06-11,1400.35,1410.09,1398.28,3430189286826.0,0.0
2014-06-10,1406.22,1406.74,1401.5,3444562769894.0,0.0
2014-06-09,1406.44,1406.44,0.0,3445105551797.0,0.0
2014-06-05,1391.2,1401.23,1391.2,3407773654530.0,0.0
2014-06-04,1397.47,1397.9,1391.84,3423131695117.0,0.0
2014-06-03,1395.77,1398.86,1392.19,3418970218073.0,0.0
2014-06-02,1399.4,1406.26,1397.9,3427877082683.0,0.0
2014-05-30,1402.08,1404.63,1393.16,3434434701114.0,0.0
2014-05-28,1392.85,1397.72,1389.74,3411823462827.0,0.0
2014-05-27,1395.39,1399.34,1389.03,3418039835188.0,0.0
2014-05-26,1394.15,0.0,0.0,3415010631393.0,0.0
2014-05-23,1392.28,1392.3,1382.54,3410426075159.0,0.0
2014-05-22,1388.52,1391.0,1384.11,3401214454494.0,0.0
2014-05-21,1385.86,1389.05,1374.66,3394686738541.0,0.0
2014-05-20,1381.27,1384.37,1380.01,3383462010933.0,0.0
2014-05-19,1379.92,1382.42,1372.34,3380154719208.0,0.0
2014-05-16,1382.14,1384.18,1377.4,3385589485224.0,0.0
2014-05-15,1385.84,1386.5,1376.5,3474039970478.0,0.0
2014-05-14,1375.93,1375.93,1369.45,3449173077595.0,0.0
2014-05-13,1373.62,1373.62,1367.65,3443397041169.0,0.0
2014-05-12,1364.78,1364.81,1357.48,3421223159532.0,0.0
2014-05-09,1354.34,1358.77,1351.23,3395053362596.0,0.0
2014-05-08,1359.13,1359.13,1345.41,3407076522184.0,0.0
2014-05-07,1343.13,1352.79,1341.83,3366951159983.0,0.0
2014-05-06,1352.98,1364.6,1350.74,3391642736255.0,0.0
2014-05-05,1358.59,1362.61,1346.31,3405719624422.0,0.0
2014-05-02,1360.19,0.0,0.0,3409736214791.0,0.0
2014-04-30,1364.39,1367.8,1362.9,3420257862851.0,0.0
2014-04-29,1371.65,1371.71,1358.41,3438447177007.0,0.0
2014-04-28,1357.56,1368.39,1353.48,3403130568249.0,0.0
2014-04-25,1360.35,1368.33,1357.73,3410139684959.0,0.0
2014-04-24,1365.27,1369.38,1351.06,3422454232514.0,0.0
2014-04-23,1353.06,1364.35,1352.47,3391856945735.0,0.0
2014-04-22,1369.45,1369.45,1354.54,3432937462543.0,0.0
2014-04-17,1341.56,0.0,0.0,3363038526538.0,0.0
2014-04-16,1342.55,0.0,0.0,3365504826012.0,0.0
2014-04-15,1329.28,0.0,0.0,3332246075709.0,0.0
2014-04-14,1348.22,0.0,0.0,3379733826303.0,0.0
2014-04-11,1344.12,1348.43,1330.71,3369448847777.0,0.0
2014-04-10,1354.99,1373.32,1354.99,3396698526229.0,0.0
2014-04-09,1366.53,1371.65,1364.4,3425609096903.0,0.0
2014-04-08,1361.53,1363.52,1352.17,3413087176311.0,0.0
2014-04-07,1357.31,1363.73,1356.65,3402520414191.0,0.0
2014-04-04,1369.69,1376.48,1366.41,3433552894784.0,0.0
2014-04-03,1368.88,1375.17,1368.35,3431521203281.0,0.0
2014-04-02,1377.5,1382.13,1374.18,3453111597980.0,0.0
2014-04-01,1375.01,1377.38,1367.45,3446890706467.0,0.0
2014-03-31,1364.97,1365.03,1349.82,3421704478398.0,0.0
2014-03-28,1346.48,1350.26,1342.77,3375363043119.0,0.0
2014-03-27,1341.69,1344.29,1337.36,3363360022583.0,16816800112914.0
2014-03-26,1351.48,1359.28,1349.46,3391006104248.0,0.0
2014-03-25,1350.67,1350.77,1337.82,3388977140688.0,0.0
2014-03-24,1335.5,1353.66,1335.5,3350908690904.0,0.0
2014-03-21,1351.43,1354.89,1345.78,3390882759363.0,0.0
2014-03-20,1352.47,1352.47,1342.71,3393509580569.0,0.0
2014-03-19,1360.48,1362.94,1356.63,3413584776521.0,0.0
2014-03-18,1359.07,1362.08,1344.04,3410053816398.0,0.0
2014-03-17,1349.39,1350.48,1327.24,3385759279518.0,0.0
2014-03-14,1326.82,1329.95,1317.92,3329146418048.0,0.0
2014-03-13,1337.23,1351.25,1336.7,3355263225194.0,0.0
2014-03-12,1346.36,1355.22,1342.68,3378173790139.0,0.0
2014-03-11,1359.18,0.0,0.0,3410323624678.0,0.0
2014-03-10,1359.93,1367.19,1354.35,3412222625409.0,0.0
2014-03-07,1358.36,1376.32,1356.6,3408282495371.0,0.0
2014-03-06,1374.32,1376.45,1370.5,3448326403452.0,0.0
2014-03-05,1364.92,1368.14,1361.99,3424731674923.0,0.0
2014-03-04,1363.44,1363.51,1343.66,3421016011623.0,0.0
2014-03-03,1335.56,1349.53,1334.09,3351068963740.0,0.0
2014-02-28,1369.13,1371.3,1363.49,3435291396004.0,0.0
2014-02-27,1368.83,1373.66,1359.12,3434535497697.0,0.0
2014-02-26,1373.36,1373.68,1368.2,3445924025191.0,0.0
2014-02-25,1371.94,1372.51,1363.04,3442342320214.0,0.0
2014-02-24,1370.11,1370.11,1351.33,3437753790806.0,0.0
2014-02-21,1349.12,1350.17,1343.29,3385090384589.0,0.0
2014-02-20,1341.85,1341.87,1325.01,3366839290871.0,0.0
2014-02-19,1338.0,0.0,0.0,3357183411637.0,0.0
2014-02-18,1329.04,0.0,0.0,3334716623345.0,0.0
2014-02-17,1342.2,1345.58,1338.79,3367736699165.0,0.0
2014-02-14,1335.89,1337.14,1328.72,3351898192889.0,0.0
2014-02-13,1330.38,1330.41,1318.38,3338059609011.0,0.0
2014-02-12,1330.02,1341.14,1330.0,3337156289313.0,0.0
2014-02-11,1335.12,1335.12,1322.52,3349971608275.0,0.0
2014-02-10,1318.65,1319.41,1313.42,3308644346223.0,0.0
2014-02-07,1313.2,1315.41,1308.33,3294975512951.0,0.0
2014-02-06,1308.14,1313.83,1298.03,3282265465782.0,0.0
2014-02-05,1292.46,0.0,0.0,3242918236792.0,0.0
2014-02-04,1280.99,1283.9,1275.77,3214143231839.0,0.0
2014-02-03,1285.91,1312.32,1285.21,3226490075366.0,0.0
2014-01-31,1304.45,1306.29,1292.04,3273020742766.0,0.0
2014-01-30,1302.83,1311.12,1297.52,3268944735656.0,0.0
2014-01-29,1310.13,1327.25,1295.61,3287250727255.0,0.0
2014-01-28,1318.41,1321.3,1309.22,3308046191816.0,0.0
2014-01-27,1317.24,1318.85,1307.83,3305111972104.0,0.0
2014-01-24,1318.53,0.0,0.0,3308333281901.0,0.0
2014-01-23,1339.8,0.0,0.0,3361701848493.0,0.0
2014-01-22,1355.24,0.0,0.0,3400437494050.0,0.0
2014-01-21,1350.02,0.0,0.0,3387348111767.0,0.0
2014-01-20,1350.98,0.0,0.0,3389765276110.0,0.0
2014-01-17,1350.1,0.0,0.0,3387545993116.0,0.0
2014-01-16,1342.65,0.0,0.0,3368863152859.0,0.0
2014-01-15,1342.99,0.0,0.0,3369719141492.0,0.0
2014-01-14,1323.89,0.0,0.0,3321791672647.0,0.0
2014-01-13,1328.65,0.0,0.0,3333730141845.0,0.0
2014-01-10,1329.84,0.0,0.0,3336724107771.0,0.0
2014-01-09,1323.58,0.0,0.0,3321002425267.0,0.0
2014-01-08,1324.83,0.0,0.0,3324149419508.0,0.0
2014-01-07,1326.24,0.0,0.0,3327682333026.0,0.0
2014-01-03,1325.12,0.0,0.0,3324876221028.0,0.0
2014-01-02,1324.35,0.0,0.0,3322937820522.0,0.0
2013-12-30,1332.95,0.0,0.0,3347282103997.0,0.0
2013-12-27,1334.42,0.0,0.0,3350963207751.0,0.0
2013-12-23,1320.56,0.0,0.0,3316164321771.0,0.0
2013-12-20,1309.92,1311.38,1296.56,3289452106701.0,0.0
2013-12-19,1300.89,1300.89,1286.05,3266771703687.0,0.0
2013-12-18,1275.12,1277.46,1268.49,3202051552181.0,0.0
2013-12-17,1263.26,1275.01,1262.83,3172284336819.0,0.0
2013-12-16,1269.08,1269.11,1254.13,3186887769108.0,0.0
2013-12-13,1255.71,1261.81,1252.69,3153323851532.0,0.0
2013-12-12,1255.0,1265.15,1253.23,3151527996468.0,0.0
2013-12-11,1268.05,1276.29,1265.28,3184311556404.0,0.0
2013-12-10,1270.2,1282.67,1266.96,3189706567219.0,0.0
2013-12-09,1283.35,1284.78,1273.92,3222725469301.0,0.0
2013-12-06,1274.63,1278.69,1263.3,3200833711553.0,0.0
2013-12-05,1269.51,1284.2,1269.51,3187978917438.0,0.0
2013-12-04,1279.03,1288.3,1269.42,3211879463943.0,0.0
2013-12-03,1281.32,1305.11,1278.98,3217627064064.0,0.0
2013-12-02,1304.58,1309.09,1301.11,3276021972026.0,0.0
2013-11-29,1307.71,1314.85,1307.71,3283883619541.0,0.0
2013-11-28,1315.21,1316.3,1310.71,3302734977337.0,0.0
2013-11-27,1310.13,1311.47,1305.22,3289960729896.0,0.0
2013-11-26,1305.78,1308.13,1304.07,3279036523345.0,0.0
2013-11-25,1306.13,1306.13,1301.22,3279937202728.0,0.0
2013-11-22,1297.87,1297.87,1290.45,3259183581142.0,0.0
2013-11-21,1290.5,1290.58,1281.77,3240679711097.0,0.0
2013-11-20,1294.7,1298.28,1289.67,3251213044867.0,0.0
2013-11-19,1299.51,1301.17,1296.41,3263297105609.0,0.0
2013-11-18,1304.8,1305.43,1293.43,3276586444497.0,0.0
2013-11-15,1295.93,1296.76,1289.77,3254305840815.0,0.0
2013-11-14,1289.17,1289.46,1281.84,3237325918421.0,0.0
2013-11-13,1274.7,0.0,0.0,3200992482531.0,0.0
2013-11-12,1279.86,0.0,0.0,3213963884567.0,0.0
2013-11-11,1287.71,1287.99,1282.67,3233677718241.0,0.0
2013-11-08,1281.86,1287.15,1274.95,3218986124954.0,0.0
2013-11-07,1284.69,1296.48,1279.85,3226084257689.0,0.0
2013-11-06,1283.48,1288.14,1275.12,3223046521537.0,0.0
2013-11-05,1274.07,1285.29,1271.58,3199429178428.0,0.0
2013-11-04,1281.41,1286.32,1279.73,3217839866575.0,0.0
2013-11-01,1278.42,0.0,0.0,3210329164152.0,0.0
2013-10-31,1283.52,1290.68,1281.88,3223156212090.0,0.0
2013-10-30,1291.14,1295.6,1287.95,3242295160570.0,0.0
2013-10-29,1290.78,1293.7,1285.01,3241368495286.0,0.0
2013-10-28,1288.42,1294.97,1285.3,3235445154819.0,0.0
2013-10-25,1290.63,1291.61,1284.31,3241012261477.0,0.0
2013-10-24,1298.6,1298.66,1290.02,3261027389856.0,0.0
2013-10-23,1291.62,1295.1,1288.79,3243479590931.0,0.0
2013-10-22,1300.23,1300.92,1291.03,3265099844423.0,0.0
2013-10-21,1288.55,1290.76,1284.24,3235772302604.0,0.0
2013-10-18,1283.9,1283.9,1268.35,3224101847907.0,0.0
2013-10-17,1266.91,1269.11,1257.99,3181426305887.0,0.0
2013-10-16,1266.01,1266.94,1253.77,3179182223118.0,0.0
2013-10-15,1265.46,1272.39,1262.5,3177795339758.0,0.0
2013-10-14,1258.72,1262.01,1254.46,3160865923722.0,0.0
2013-10-11,1266.39,1268.01,1260.24,3180127452107.0,0.0
2013-10-10,1260.52,1261.62,1242.17,3165389077926.0,0.0
2013-10-09,1235.36,1245.85,1234.04,3102205780444.0,0.0
2013-10-08,1241.82,1247.85,1239.92,3118437007993.0,0.0
2013-10-07,1246.86,1249.35,1239.26,3131095829973.0,0.0
2013-10-04,1251.39,1258.83,1250.83,3142463890752.0,0.0
2013-10-03,1256.27,1267.98,1254.57,3154724756728.0,0.0
2013-10-02,1260.24,1265.28,1255.53,3164693990459.0,0.0
2013-10-01,1268.35,1269.25,1258.62,3185064539328.0,0.0
2013-09-30,1259.6,1262.14,1253.29,3163089123612.0,0.0
2013-09-27,1269.48,1279.67,1266.24,3187881828142.0,0.0
2013-09-26,1275.23,1277.41,1272.27,3202340216062.0,0.0
2013-09-25,1265.69,1276.65,1263.03,3178385190348.0,0.0
2013-09-24,1282.73,1282.73,1274.78,3221172124886.0,0.0
2013-09-23,1274.77,1286.69,1273.34,3201180205046.0,0.0
2013-09-20,1285.78,1287.01,1283.19,3228830956727.0,0.0
2013-09-19,1286.49,1291.88,1282.92,3230605341920.0,0.0
2013-09-18,1276.74,1277.12,1271.38,3206119352745.0,0.0
2013-09-17,1274.22,1277.53,1273.62,3199806228751.0,0.0
2013-09-16,1278.41,1279.99,1273.77,3210307999033.0,0.0
2013-09-13,1265.97,1266.89,1262.21,3179073271464.0,0.0
2013-09-12,1268.3,1271.38,1265.18,3184934374646.0,0.0
2013-09-11,1270.66,1274.16,1265.86,3190851550565.0,0.0
2013-09-10,1268.22,1268.25,1255.68,3184731134645.0,0.0
2013-09-09,1249.11,1251.05,1242.49,3136744196850.0,0.0
2013-09-06,1249.05,1250.13,1238.45,3136584453378.0,0.0
2013-09-05,1243.9,1250.11,1241.59,3123648986752.0,0.0
2013-09-04,1242.52,1244.59,1232.71,3120178609300.0,0.0
2013-09-03,1238.64,1240.99,1226.22,3110448812930.0,0.0
2013-09-02,1230.88,1232.38,1220.98,3090968303548.0,0.0
2013-08-30,1214.35,1226.23,1214.02,3049451877078.0,0.0
2013-08-29,1224.31,1225.53,1218.42,3074467966372.0,0.0
2013-08-28,1218.15,1226.02,1206.12,3059001051067.0,0.0
2013-08-27,1224.85,1241.41,1222.44,3075815608271.0,0.0
2013-08-26,1245.99,0.0,0.0,3128910850931.0,0.0
2013-08-23,1243.82,0.0,0.0,3123442447008.0,0.0
2013-08-22,1237.14,0.0,0.0,3106680458439.0,0.0
2013-08-21,1226.05,0.0,0.0,3078832912208.0,0.0
2013-08-20,1247.15,0.0,0.0,3131811547671.0,0.0
2013-08-19,1250.84,0.0,0.0,3141089983310.0,0.0
2013-08-16,1255.02,0.0,0.0,3151568239398.0,0.0
2013-08-15,1245.35,0.0,0.0,3127301374292.0,0.0
2013-08-14,1262.48,0.0,0.0,3170313275137.0,0.0
2013-08-13,1260.44,0.0,0.0,3165189532418.0,0.0
2013-08-12,1253.69,0.0,0.0,3148244101774.0,0.0
2013-08-09,1253.79,0.0,0.0,3148503261696.0,0.0
2013-08-08,1249.22,0.0,0.0,3137010437059.0,0.0
2013-08-07,1240.41,0.0,0.0,3114895632986.0,0.0
2013-08-06,1242.12,0.0,0.0,3119182828760.0,0.0
2013-08-05,1251.77,0.0,0.0,3143428452276.0,0.0
2013-08-02,1250.54,0.0,0.0,3140320490398.0,0.0
2013-08-01,1248.38,0.0,0.0,3134906444272.0,0.0
2013-07-31,1234.07,0.0,0.0,3098970653099.0,0.0
2013-07-30,1236.86,0.0,0.0,3105976901140.0,0.0
2013-07-29,1226.98,0.0,0.0,3081156135394.0,0.0
2013-07-26,1227.86,1237.26,1224.66,3083376720857.0,0.0
2013-07-25,1232.95,1232.95,1220.73,3096156152453.0,0.0
2013-07-24,1230.34,1232.61,1220.08,3089612936115.0,0.0
2013-07-23,1216.68,1222.46,1215.05,3055311166496.0,0.0
2013-07-22,1213.38,1225.17,1210.24,3047012514353.0,0.0
2013-07-19,1221.21,1221.21,1208.71,3066676455431.0,0.0
2013-07-18,1217.57,1219.57,1207.42,3057531337543.0,0.0
2013-07-17,1211.1,1218.38,1205.71,3041300894372.0,0.0
2013-07-16,1212.62,1219.69,1210.4,3045095954645.0,0.0
2013-07-15,1215.23,1222.6,1213.89,3051669022700.0,0.0
2013-07-12,1210.73,1216.92,1210.57,3040348300190.0,0.0
2013-07-11,1211.37,1211.37,1204.89,3041971910147.0,0.0
2013-07-10,1195.31,1197.34,1185.81,3001642638850.0,0.0
2013-07-09,1194.75,1194.77,1185.18,3000243773594.0,0.0
2013-07-08,1182.64,1186.96,1173.52,2969831184400.0,0.0
2013-07-05,1167.52,1186.33,1164.84,2931847272604.0,0.0
2013-07-04,1175.22,1178.3,1158.83,2951180218716.0,0.0
2013-07-03,1154.54,1154.73,1141.9,2899269224199.0,0.0
2013-07-02,1161.38,1167.34,1153.88,2916441335313.0,0.0
2013-07-01,1165.64,1165.98,1150.39,2927118406413.0,0.0
2013-06-28,1151.0,1166.36,1150.26,2845033948146.0,0.0
2013-06-27,1161.0,1163.34,1144.07,2869755336097.0,0.0
2013-06-26,1144.78,1147.82,1128.77,2829666423408.0,0.0
2013-06-25,1129.25,1133.21,1117.88,2791280578676.0,0.0
2013-06-24,1112.14,1129.34,1108.96,2748970152091.0,0.0
2013-06-20,1138.6,1163.66,1137.12,2814372318837.0,0.0
2013-06-19,1174.84,1192.21,1174.16,2903963530291.0,0.0
2013-06-18,1193.95,1198.12,1183.4,2951191902485.0,0.0
2013-06-17,1191.39,1196.45,1180.23,2944862526733.0,0.0
2013-06-14,1177.59,1185.21,1174.42,2910744207299.0,0.0
2013-06-13,1173.57,1174.03,1155.94,2900808551841.0,0.0
2013-06-12,1177.26,1192.91,1176.53,2909936655860.0,0.0
2013-06-11,1184.62,1190.97,1178.54,2928141717117.0,0.0
2013-06-10,1192.86,1197.17,1188.91,2948492812949.0,0.0
2013-06-07,1192.98,1197.98,1175.53,2948796627125.0,0.0
2013-06-05,1185.04,1205.17,1182.77,2929163138907.0,0.0
2013-06-04,1207.56,1220.0,1205.47,2984826312881.0,0.0
2013-06-03,1209.71,1222.66,1202.39,2990157502932.0,0.0
2013-05-31,1214.77,1225.55,1209.56,3002661221484.0,0.0
2013-05-30,1225.18,1229.04,1216.66,3028379253655.0,0.0
2013-05-29,1222.37,1238.24,1220.49,3021438820423.0,0.0
2013-05-28,1244.04,1245.8,1236.4,3075015168731.0,0.0
2013-05-27,1231.68,1231.68,1220.68,3044453825437.0,0.0
2013-05-24,1217.06,1231.29,1214.82,3008307093725.0,0.0
2013-05-23,1224.45,1234.17,1216.05,3026579186880.0,0.0
2013-05-22,1254.57,1257.56,1246.28,3101039842324.0,0.0
2013-05-21,1248.14,1248.16,1236.31,3085149656126.0,0.0
2013-05-20,1243.37,1250.1,1240.04,3073353774205.0,0.0
2013-05-17,1244.25,1244.67,0.0,3075533566306.0,0.0
2013-05-16,1235.0,1239.91,1228.82,3052651094403.0,0.0
2013-05-15,1230.12,1230.4,1222.91,3052465916651.0,0.0
2013-05-14,1224.85,1225.98,1218.35,3039385898898.0,0.0
2013-05-13,1223.89,1230.48,1220.81,3036996727880.0,0.0
2013-05-10,1227.31,1232.85,1223.37,3045479827160.0,0.0
2013-05-08,1221.83,1221.83,1209.27,3031884412273.0,0.0
2013-05-07,1208.1,1215.14,1207.19,2997828083709.0,0.0
2013-05-06,1205.17,1207.2,1200.0,2990560640436.0,0.0
2013-05-03,1203.34,1208.61,1190.94,2986002693605.0,0.0
2013-05-02,1194.42,1197.1,1186.79,2963886046072.0,0.0
2013-04-30,1198.99,1204.04,1198.33,2975227498437.0,0.0
2013-04-29,1198.11,1200.2,1188.38,2973028983585.0,0.0
2013-04-26,1194.66,1196.55,1186.75,2964484132581.0,0.0
2013-04-25,1194.86,1198.33,1174.66,2964957817159.0,0.0
2013-04-24,1176.91,1176.91,1161.05,2920420991198.0,0.0
2013-04-23,1172.79,1172.79,1143.83,2910208077717.0,0.0
2013-04-22,1143.3,1158.29,1142.81,2837029454092.0,0.0
2013-04-19,1147.31,1153.99,1143.46,2846970716278.0,0.0
2013-04-18,1146.65,1155.47,1140.69,2845342586781.0,0.0
2013-04-17,1147.48,1171.06,1146.52,2847395290765.0,0.0
2013-04-16,1167.48,1177.2,1164.4,2897014982241.0,0.0
2013-04-15,1177.61,1186.94,1168.57,2922173125687.0,0.0
2013-04-12,1185.33,1192.4,1183.34,2941317340748.0,0.0
2013-04-11,1195.53,1197.37,1190.44,2966620927432.0,0.0
2013-04-10,1193.66,1194.67,1175.73,2961993874751.0,0.0
2013-04-09,1175.62,1178.4,1169.38,2917236182787.0,0.0
2013-04-08,1164.85,0.0,0.0,2890491848494.0,0.0
2013-04-05,1168.79,1184.8,1162.07,2900288810426.0,0.0
2013-04-04,1183.01,1201.46,1179.82,2935573098874.0,0.0
2013-04-03,1203.38,1210.36,1201.01,2986106723778.0,0.0
2013-04-02,1210.08,1211.25,1200.9,3002739403480.0,0.0
2013-03-28,1201.19,1203.44,1192.75,2980673535802.0,0.0
2013-03-27,1194.49,1200.2,1185.06,2964057831381.0,0.0
2013-03-26,1194.99,1199.91,1192.35,2965284862061.0,0.0
2013-03-25,1195.58,1206.78,1191.5,2966756017983.0,0.0
2013-03-22,1196.43,1196.98,1179.75,2968864512483.0,0.0
2013-03-21,1187.72,1198.48,1183.63,2947259757978.0,0.0
2013-03-20,1203.1,1205.83,1198.05,2985406831587.0,0.0
2013-03-19,1195.98,1210.19,1195.39,2967758262615.0,0.0
2013-03-18,1209.67,1211.85,1194.83,3001720013921.0,0.0
2013-03-15,1217.35,1218.99,1213.82,3020781314801.0,0.0
2013-03-14,1221.85,1222.8,1214.88,3031941507454.0,0.0
2013-03-13,1210.89,1211.47,1202.99,3004743180957.0,0.0
2013-03-12,1208.52,1219.5,1208.3,2998867799961.0,0.0
2013-03-11,1218.08,1218.28,1212.1,3022580005954.0,0.0
2013-03-08,1215.14,1219.83,1211.4,3015288429360.0,0.0
2013-03-07,1208.09,1213.33,1206.07,2997803277728.0,0.0
2013-03-06,1208.39,1221.0,1208.1,2998545617824.0,0.0
2013-03-05,1217.41,1219.22,1208.55,3020929457130.0,0.0
2013-03-04,1203.47,1203.64,1190.37,2986344579496.0,0.0
2013-03-01,1199.21,1203.76,1189.77,2975760976855.0,0.0
2013-02-28,1199.4,1200.0,1192.52,2976236202627.0,0.0
2013-02-27,1194.07,1194.13,1178.53,2962997800640.0,0.0
2013-02-26,1180.9,0.0,0.0,2930315727990.0,0.0
2013-02-25,1199.44,1212.32,1197.9,2976325049502.0,0.0
2013-02-22,1205.1,1207.36,1191.26,2990376123082.0,0.0
2013-02-21,1188.95,1195.14,1184.56,2950291980364.0,0.0
2013-02-20,1200.54,1201.28,1191.68,2979064048281.0,0.0
2013-02-19,1193.77,1193.8,1183.79,2962263146256.0,0.0
2013-02-18,1185.98,1186.45,1181.09,2942925014996.0,0.0
2013-02-15,1183.43,1187.52,1180.56,2936616269622.0,0.0
2013-02-14,1182.91,1184.55,1176.98,2935325524596.0,0.0
2013-02-13,1185.46,1186.02,1176.64,2941636533228.0,0.0
2013-02-12,1175.98,1176.68,1166.37,2918126433845.0,0.0
2013-02-11,1171.01,1176.28,1166.26,2905791777011.0,0.0
2013-02-08,1175.05,1175.64,1165.52,2915810645932.0,0.0
2013-02-07,1165.71,1177.06,1163.65,2892630606502.0,0.0
2013-02-06,1174.79,1181.03,1168.67,2915174413902.0,0.0
2013-02-05,1175.54,1175.54,1156.82,2917028667584.0,0.0
2013-02-04,1161.19,1177.41,1160.48,2881410650686.0,0.0
2013-02-01,1176.11,1178.87,1167.53,2918445240025.0,0.0
2013-01-31,1169.17,1182.12,1168.25,2901231576794.0,0.0
2013-01-30,1173.38,1173.38,1162.97,2911662435306.0,0.0
2013-01-29,1161.97,1161.97,1155.74,2883347854665.0,0.0
2013-01-28,1160.25,1162.49,1157.66,2879094252643.0,0.0
2013-01-25,1158.5,1158.5,1144.71,2874752984603.0,0.0
2013-01-24,1146.93,1146.93,1137.84,2846033172729.0,0.0
2013-01-23,1140.82,1141.99,1136.75,2830873052080.0,0.0
2013-01-22,1139.15,1142.96,1135.33,2826720057817.0,0.0
2013-01-21,1143.09,1143.63,1135.01,2836516795245.0,0.0
2013-01-18,1135.02,1141.17,1133.46,2816490062063.0,0.0
2013-01-17,1136.2,1137.73,1129.44,2819402801246.0,0.0
2013-01-16,1130.62,1130.65,1123.74,2805556949406.0,0.0
2013-01-15,1127.51,1133.97,1125.39,2797838410679.0,0.0
2013-01-14,1132.84,1138.07,1130.78,2811063433500.0,0.0
2013-01-11,1132.28,1132.28,1126.66,2809675159984.0,0.0
2013-01-10,1126.87,1131.27,1125.4,2796262391398.0,0.0
2013-01-09,1127.67,1128.66,1118.98,2798229884425.0,0.0
2013-01-08,1125.39,1133.28,1124.32,2792570928293.0,0.0
2013-01-07,1130.13,1137.37,1130.13,2804343936164.0,0.0
2013-01-04,1136.77,1136.77,1126.38,2820817964322.0,0.0
2013-01-03,1130.4,1130.89,1126.1,2805025243025.0,0.0
2013-01-02,1129.96,1129.96,1116.62,2803927611278.0,0.0
2012-12-28,1104.73,1114.0,1104.69,2736879451013.0,0.0
2012-12-27,1110.91,1114.05,1104.07,2752206739702.0,0.0
2012-12-21,1107.93,1109.14,1097.98,2744815270750.0,0.0
2012-12-20,1108.07,1109.2,1101.91,2745167178469.0,0.0
2012-12-19,1108.94,1110.03,1103.95,2747313837763.0,0.0
